EmployeeID,Name,Department,Salary
726,Misty Wright,Sales,117483.55
727,Kenneth Webb,Sales,94559.12
728,Gary Patterson,HR,83256.59
729,Judy Gallagher,IT,47075.3
730,Kristina Espinoza,Operations,105473.66
731,Ryan Thompson,Finance,58074.33
732,Lauren Welch,HR,59927.12
733,Timothy Wilcox,HR,121744.02
734,Alicia Brewer,IT,133285.36
735,Veronica Miller,IT,111696.5
736,Elizabeth Jones,HR,54080.7
737,Kenneth Reid,Operations,33941.27
738,Carol Harris,Operations,65755.51
739,Carrie Vazquez,Marketing,49989.6
740,Courtney Pace,Marketing,74883.25
741,James Brown,HR,130760.71
742,Tina Merritt,Sales,107323.52
743,Jamie Frazier,Marketing,39158.91
744,William Fox,Sales,132574.96
745,Heather Calderon,HR,91873.22
746,Rachael Wheeler,Operations,94148.18
747,Wayne Medina,Marketing,55539.73
748,Russell Hess,Sales,59668.65
749,Dylan Hanna,Marketing,83766.42
750,Gregory Douglas,Operations,106390.26
751,Michelle Turner,Finance,135670.71
752,Brian Roman,Marketing,91904.74
753,John Davis,Marketing,116049.3
754,Darren Dixon,Marketing,108166.39
755,Mathew Brown,HR,70643.54
756,Vanessa Mitchell,IT,50179.17
757,Amy James,Marketing,88128.97
758,Kim Graves,Operations,57314.97
759,Ashley Howard,Operations,86489.01
760,Julia Holt,HR,106791.73
761,Ruben Roberts,Operations,57183.9
762,Hannah Williams,IT,68645.63
763,Brian Larson,Finance,63597.94
764,Aaron Rosario,Finance,146409.07
765,Barry Hill,IT,104035.15
766,Megan Franklin,Operations,56476.58
767,Lisa Ellison,IT,63712.4
768,Vincent Savage,Operations,122490.86
769,Corey Scott,Marketing,60965.27
770,Jesse Moore,IT,124907.73
771,Brian Jennings,HR,96210.48
772,Jamie Manning,IT,98955.24
773,Steven Smith,Sales,64943.26
774,Elizabeth Moore MD,HR,93091.55
775,David Kennedy,Marketing,127898.38
776,Aaron Hall,Finance,43358.32
777,Carol Mcdowell,HR,104463.58
778,Krista Chan,HR,102615.51
779,Edward Ferguson,HR,77625.54
780,Laura Smith,Sales,58451.75
781,David White,Sales,124838.53
782,Jennifer Johnson,Sales,33322.0
783,Christopher Anderson,Operations,147761.73
784,Vanessa Deleon,Marketing,93753.87
785,April Garrett,IT,145393.83
786,Isaac Scott,IT,91621.92
787,Matthew Johnson,Marketing,34282.35
788,Kayla Gallegos,HR,114339.29
789,Derek Lee,Finance,46540.02
790,Steven Calhoun,Marketing,37399.3
791,Juan Chambers,IT,72827.84
792,Jamie Johnson,IT,80744.27
793,Richard Johnson,Finance,88162.03
794,Melissa Brock,Sales,125344.9
795,Sharon Wilson,IT,63926.44
796,Kimberly Clark,Finance,87915.04
797,Logan Collins,HR,99135.03
798,Rachel Hamilton,IT,37469.96
799,Thomas Alvarez,IT,72804.85
800,Erin Rivera,Finance,125858.0
801,Lauren Adams,Marketing,39413.11
802,Jessica Collier,HR,72505.61
803,Molly Marks,Finance,140577.38
804,William Williams,Operations,48824.95
805,Xavier Gill,Marketing,131669.83
806,Randy Carter,IT,42228.13
807,Sara Cook,IT,56968.55
808,Mr. Darryl Conway,IT,99959.98
809,Gary Walton,HR,62393.6
810,Ellen Brown,Operations,90143.93
811,Karen Ramirez,IT,48968.4
812,Clayton Walker MD,Operations,54078.91
813,Judy Turner,Finance,36634.15
814,Douglas Mathews,IT,82698.16
815,Richard Vasquez,HR,66659.73
816,Christopher Jones,Operations,134456.45
817,Scott Reynolds,Marketing,35579.79
818,Devon Perez,Marketing,49811.67
819,David Graves,Marketing,35195.87
820,Dr. Mark Holden,Finance,35411.15
821,Alexis Travis,Finance,80464.09
822,Kevin Rose,HR,96652.47
823,Charles Walker,Sales,67968.82
824,Frank Gonzales,Sales,94867.14
825,Shawn Cortez,Marketing,70263.49
826,Elizabeth Rangel,Finance,105676.47
827,Christine Acevedo,Sales,134162.36
828,Samuel Klein,Sales,146175.59
829,Abigail Santiago,Marketing,93436.96
830,Scott Williams,HR,48510.06
831,Amanda Mccarthy,HR,139042.44
832,Emily Collins,HR,54771.53
833,Melissa Walker,Operations,40548.75
834,Elizabeth Brown,Sales,48087.19
835,Derek Jones,Sales,62633.54
836,Jeffrey Abbott,Operations,120775.99
837,Jenna White,IT,138600.21
838,Sally Palmer,Finance,108033.21
839,Kathleen Richards,IT,69933.27
840,Tina Liu,HR,148249.68
841,Mr. Joshua Chavez,Operations,45657.83
842,Thomas Gonzalez,HR,49412.14
843,Courtney Arellano DDS,Marketing,102418.02
844,Diana Randolph,Finance,144253.63
845,Alex Carter,Finance,92798.66
846,Erin Johnson,IT,106873.74
847,Jacqueline Acosta,Marketing,82972.99
848,William Webb,Operations,102746.93
849,Caitlin Thomas,Sales,47367.88
850,Aaron Campbell,HR,104460.19
851,George Schwartz,Operations,38790.32
852,Jorge Williams,Finance,58333.44
853,Heather Cook,IT,100163.59
854,Diana Hancock,Marketing,50026.52
855,Allison Lynn,Finance,83454.28
856,Lisa Chambers,Marketing,111895.18
857,Kimberly Stephens,Sales,94676.8
858,Christy Norman,Finance,108944.33
859,Kevin Fritz,IT,122490.35
860,Valerie Joyce,Marketing,100166.66
861,Sharon Hoffman,Finance,125697.65
862,David Perez,IT,95378.81
863,Evelyn Maldonado,Finance,124824.65
864,Jamie Boyd,Marketing,88559.2
865,Andrea Perkins,Finance,44873.48
866,David York,Finance,75828.6
867,Edward James,Operations,147244.17
868,Sean Garcia,IT,78010.28
869,Thomas Daniels,IT,43938.67
870,Angela Hoffman,IT,42690.85
871,Michelle Nelson,Sales,67893.74
872,Margaret Peters,Finance,50191.3
873,Steven Curtis,Marketing,56100.44
874,Kimberly Moore,Sales,65431.04
875,Mary Martinez,Finance,68922.54
876,Juan Randall,IT,33046.77
877,Steven Kline,Marketing,131255.66
878,David Washington,Finance,36964.36
879,Sheena Parker,Finance,149479.47
880,Matthew Duran,Marketing,122421.61
881,Emily Pierce,IT,118462.82
882,Mrs. Crystal Becker DDS,Sales,126752.99
883,Elizabeth Moran,Operations,125061.43
884,Brian Davidson,IT,79454.02
885,Sarah Waller,Marketing,99347.17
886,Destiny Porter,HR,111858.19
887,George Peters,Sales,58180.59
888,Victoria Curry,IT,137396.61
889,Evan Smith,Finance,89240.49
890,Mark Woods,Operations,128641.81
891,Robert Gray,HR,128022.54
892,Christina Weiss,Finance,75793.42
893,Robert Sullivan,Operations,54156.71
894,Kristin Pratt,Sales,102820.52
895,Diane Williams,Marketing,127782.29
896,Thomas Reynolds,IT,36575.83
897,Patricia Ray,Marketing,126922.18
898,Jennifer Delgado,Operations,73750.03
899,Robert Greer,Marketing,114873.49
900,Felicia Sims,Operations,54752.06
901,Adam Silva,HR,66858.21
902,Patricia Garrett,HR,45216.48
903,Michael Greer,Marketing,50968.93
904,Elizabeth Williams,IT,78156.37
905,Adam Hudson,Marketing,143221.79
906,Penny Perry,IT,60897.84
907,Charles Mccormick,IT,148464.87
908,Nancy Jennings,Operations,110383.99
909,Kimberly Henderson,Operations,136989.18
910,Andrea Gallegos,Finance,39375.22
911,Daniel Perez,HR,119365.47
912,Omar Mcdonald,Marketing,115017.31
913,Nicholas Barnes,Finance,69324.78
914,Debra Reid,Marketing,131795.9
915,Cynthia Wright,Finance,102589.67
916,Michelle Medina,Sales,48486.15
917,Carolyn Crawford,HR,52909.97
918,Roger Manning,IT,79460.47
919,Christopher Jones,Sales,47570.98
920,Mike Lopez,Operations,70559.19
921,David Mckinney,IT,126176.84
922,Christopher Jones,IT,51413.91
923,Jamie Pena,Sales,76974.18
924,Craig Moore,Operations,57063.22
925,Shelia Padilla,HR,77832.55
926,Patrick Brown,Finance,143691.8
927,Heather Smith,Finance,126504.2
928,Sarah Reed,HR,125860.67
929,John Jenkins,Sales,80714.77
930,Susan Patrick,HR,97661.03
931,John Andersen,Sales,31565.29
932,Michael Hancock,IT,41488.72
933,Christopher Galloway,Marketing,96507.76
934,James Rhodes,Finance,127615.04
935,Christopher Andrews,IT,38576.76
936,Kimberly White,Operations,86695.65
937,Monica Lopez,IT,149981.27
938,Robert Stevens,Marketing,81603.79
939,Amanda Carpenter,Marketing,41103.97
940,John Hays,Sales,110902.08
941,Karen Gray,HR,140384.24
942,Jennifer Henry,Marketing,127617.73
943,Tracey Cunningham,HR,55838.07
944,Jose Mendoza,HR,56023.24
945,Andrew Williams,Sales,50002.13
946,Melody Decker,HR,111075.95
947,Joshua Hughes,HR,72888.66
948,Gerald Jones,Finance,90235.03
949,Jessica Wilson,Sales,64768.92
950,Norman Ramirez,Sales,85886.79
951,Benjamin Davila,Sales,40531.13
952,Bonnie Gordon,Operations,58867.0
953,Derek Wheeler,Operations,115038.54
954,Brenda Cox,Finance,95556.77
955,Cynthia Brock,Sales,105296.18
956,Carrie Schaefer,Marketing,137773.95
957,Jessica Burnett,Marketing,31181.1
958,Billy Bell,Marketing,144179.62
959,Stacy Martinez,Sales,52305.87
960,Kristin Singh,HR,148978.61
961,Amanda Marshall,HR,91435.1
962,Tammy Stuart,HR,123715.33
963,Crystal Estrada,Sales,135428.69
964,Luke Diaz,Finance,50956.82
965,Stacey Mcdaniel,Marketing,124292.67
966,Anita Harrison,HR,62552.82
967,Julie Andrews,Operations,61611.32
968,James Mccoy,HR,33341.09
969,Joseph Evans,Finance,52665.03
970,Jamie Smith,Finance,65183.1
971,Ernest Bennett,Marketing,106818.06
972,Mariah Blake,Marketing,104267.17
973,Joshua Cross,HR,59578.39
974,David Mahoney,Operations,64963.99
975,Rodney Davis,IT,120667.32
976,Kathleen Hernandez,HR,90306.82
977,Jennifer Nelson,IT,99011.26
978,Monica Maldonado,IT,83315.37
979,Jesse Velez,Sales,138255.99
980,Mary Myers,Sales,57098.12
981,Vickie Gilbert,Finance,48187.99
982,Jason Romero,Operations,117339.31
983,William Ferguson,Finance,120312.55
984,Craig Rodriguez,Finance,89571.86
985,Dawn Baker,HR,34630.26
986,Gina Fischer,Marketing,148250.26
987,Thomas Bradshaw,Finance,105434.04
988,Karen Evans,Finance,43585.75
989,Dennis Shaffer,Sales,65845.83
990,Jennifer Griffin,Marketing,67370.85
991,Laura Roy,HR,31012.27
992,Jennifer Carter,Marketing,87006.06
993,Samantha Blair,HR,90553.07
994,Carol Hart,HR,134251.5
995,Nicole Washington,Sales,86772.96
996,Brady Howard,Marketing,148735.56
997,John Roberts,IT,78959.75
998,Nicholas Wilson,Marketing,70547.57
999,Mary Smith,Marketing,145538.3
1000,David Farmer,Marketing,123013.98
1001,Mike Schmidt,Marketing,101451.52
1002,Amy Harding,Finance,50847.37
1003,Jamie Miller,Finance,59101.12
1004,Keith Hoffman,IT,125287.55
1005,Thomas Moore,Sales,51453.63
1006,Amanda Bryan,IT,79035.18
1007,Christine Wyatt,Sales,90671.74
1008,Stephanie Anderson,HR,110646.26
1009,David Jones,Operations,119698.48
1010,Nicholas Sanders DDS,HR,93080.52
1011,Ralph Malone,Operations,73022.98
1012,Alan Price,Finance,89792.53
1013,Richard Davis,Marketing,148032.49
1014,Larry Meyer,IT,96478.37
1015,Megan Hawkins,IT,136023.69
1016,Kimberly Novak,Finance,135073.69
1017,Lori Stanley,Sales,96231.07
1018,William Bates,Operations,43958.02
1019,Holly Mcdonald,Operations,142971.89
1020,Rachel Nunez,Marketing,144473.88
1021,Sarah Le,Finance,149703.06
1022,Victoria Miller,IT,99896.45
1023,Laura Garcia,Marketing,56747.0
1024,Matthew Murphy,HR,78859.14
1025,Michael Graham,IT,79411.03
1026,Ricky Smith,Operations,113781.76
1027,James Perez,Operations,72878.99
1028,Marissa Austin,IT,115628.06
1029,Jody Livingston,Sales,120897.68
1030,Amber Scott,Marketing,119688.16
1031,Joan Klein,Finance,125833.3
1032,Sonya Beard,HR,39589.47
1033,Amanda Blake,Operations,119592.52
1034,Craig Adkins,HR,104113.85
1035,Kevin Ryan,Operations,143392.71
1036,Amanda Martinez,Finance,128955.12
1037,Danielle Espinoza,Sales,116479.53
1038,Amber Hahn,Operations,60860.59
1039,Jennifer Meyer,Operations,100413.55
1040,Mrs. Crystal Francis,IT,112322.28
1041,Vincent Garrett,Operations,60871.7
1042,Stephen Sawyer,Marketing,64214.59
1043,Stacey Hall,IT,91214.89
1044,Katherine Wagner,Finance,140019.09
1045,Joseph Hawkins,Finance,40990.29
1046,Morgan Dunn,IT,99995.75
1047,Alexis Hays,Operations,82814.53
1048,Valerie Johnston,Finance,39986.22
1049,Debra Cruz,Operations,123752.64
1050,Eric Jones,Finance,55383.37
1051,Robert Robinson,Marketing,44543.25
1052,Ashley Mcbride,IT,120779.83
1053,Theresa Sandoval,HR,61618.01
1054,Michael Rivas,Sales,59526.89
1055,Allison Mahoney,IT,134952.93
1056,Robert Perry,Finance,110832.23
1057,Joel Miller,Marketing,86047.03
1058,Sarah Thompson,Sales,84121.31
1059,Thomas Whitaker,HR,54901.72
1060,Carl Church,Sales,32801.0
1061,Diana Wilson,Finance,50225.17
1062,Katrina Clark,Finance,119949.56
1063,Matthew Gray,Operations,140949.05
1064,Lisa Russell,Finance,49516.4
1065,Dustin Saunders,Operations,140434.81
1066,Luke Mccormick,IT,42142.21
1067,Matthew Ramirez,HR,134866.97
1068,Shane Davenport,Finance,78055.02
1069,Cynthia Foster,Sales,49865.9
1070,April Smith,Finance,31608.51
1071,Lisa Sanders,Marketing,67340.43
1072,Carolyn Smith,Finance,74866.54
1073,Angelica Ramirez,Finance,114619.33
1074,Tara Rose,IT,125969.77
1075,Anthony Foster,Finance,66346.32
1076,Dylan Hunt,Finance,137289.27
1077,Rachel Henderson,Finance,67907.79
1078,Juan Barton,Operations,49242.97
1079,Tammy Bailey,IT,83837.18
1080,Kristine Novak,Marketing,82980.0
1081,Roger Williams,Finance,135770.33
1082,Thomas Trujillo,Marketing,91651.31
1083,Elizabeth Conley,Sales,149151.69
1084,Courtney Hobbs,Sales,50653.41
1085,Sean Thompson,Sales,30263.79
1086,Mr. Mark Ward MD,Marketing,68478.52
1087,Brian Collier,Operations,32620.12
1088,Emma Roberts,IT,106050.36
1089,Erica Christensen,Operations,74651.07
1090,Melody Cox,HR,89641.93
1091,Jeffery Scott,Operations,82438.99
1092,Zachary Whitaker,Finance,32449.49
1093,Jill Mcdaniel,Marketing,134503.94
1094,Leonard Todd,IT,137270.6
1095,Chris Bell,HR,35285.21
1096,Donald Cain,Operations,57171.86
1097,Michelle Walker,Sales,88782.0
1098,Ryan Orozco,IT,67582.73
1099,John Martinez,Marketing,65206.06
1100,Megan Stokes,Sales,95692.99
1101,John Oconnor,Finance,37787.01
1102,Gregory Mcgee,Sales,48391.74
1103,Chris Stewart,Finance,128243.67
1104,Stacie Chen,Sales,59280.9
1105,Jason Thompson,Sales,124022.86
1106,Victoria Pittman,HR,97599.93
1107,Kevin Turner,Finance,106457.64
1108,Julia Huynh,Marketing,51453.29
1109,Joseph Kim,IT,120353.98
1110,Nicole Barrett,IT,125032.13
1111,Bryan Cox,HR,104411.33
1112,Tony Jefferson,Operations,45551.9
1113,David Mcdonald,Sales,50277.16
1114,Pamela Jones,Marketing,114767.27
1115,Michelle French,IT,32317.32
1116,David Mclaughlin,Marketing,101133.92
1117,Amy Marshall,HR,39546.81
1118,Christian Jenkins,Sales,33457.41
1119,Sheila Cooley,IT,137608.31
1120,Monica Middleton,Sales,59004.22
1121,Alicia Thomas,Finance,85280.88
1122,Samantha Freeman,HR,53719.93
1123,Joanne Dougherty,Marketing,108935.72
1124,Yesenia Webster,IT,52334.2
1125,Nicole Owens,Marketing,71198.44
1126,Sherry Greer,Operations,41841.78
1127,Jordan Johnson MD,Finance,114658.92
1128,Dylan Schneider,IT,100444.04
1129,Jose Wells,Finance,143457.45
1130,Fernando Miller,Operations,100430.13
1131,Julie May,Marketing,61940.69
1132,Elizabeth Black,Operations,75229.24
1133,Joseph Jones,HR,132144.84
1134,Ricky Terry,Marketing,133262.81
1135,Matthew Taylor,Finance,149895.54
1136,David Taylor,Marketing,98440.39
1137,Brandi Jones,Sales,135601.45
1138,Robert Klein,HR,84211.97
1139,Joseph Ramirez,Operations,145126.62
1140,Theresa Davis,Finance,69240.74
1141,Sarah Delacruz,HR,31566.01
1142,Lee Collins,Operations,62081.09
1143,Karen Clark,HR,78399.99
1144,George Love,Operations,108470.61
1145,Virginia Howe DDS,Finance,30911.44
1146,John Coleman,Marketing,37638.8
1147,Sarah Smith,HR,96746.45
1148,Dr. Michelle Patterson MD,Sales,147528.27
1149,Michael Martinez,Sales,43539.07
1150,Connie Evans,Finance,93471.67
1151,Nicole Bartlett,Sales,100694.32
1152,Nicholas Andrews,HR,105941.49
1153,Christine Lambert,HR,148928.3
1154,Luis Hodge,Operations,71263.83
1155,Frank Curtis,Operations,59065.89
1156,Jonathan Wilson,HR,117211.19
1157,Thomas Mendoza,Sales,77388.51
1158,Jennifer Mccoy,IT,68466.33
1159,Jerry Allison,Marketing,90444.98
1160,Stuart Allen,Operations,72096.4
1161,Mark Ortiz,Operations,71068.48
1162,Rhonda Cooper,Finance,78371.22
1163,Isaac Thornton,Finance,66312.51
1164,Lisa Wilson,Finance,46327.15
1165,Jessica Barnes,IT,89956.96
1166,Wendy Chan,HR,117855.35
1167,Brenda Brown,Marketing,99436.8
1168,Zachary Freeman,Sales,98834.15
1169,Monica Valdez,Operations,59663.76
1170,Kevin Burns,HR,82839.09
1171,Gary Strong,IT,75542.29
1172,Natalie Jimenez,HR,96990.35
1173,Christian Bell,Marketing,60307.93
1174,Karen Juarez,Sales,133151.05
1175,Evan Bowers,Marketing,74271.54
1176,Justin Powers,Marketing,139763.1
1177,Matthew Jordan,Marketing,66759.56
1178,Thomas Stanley,Sales,40486.82
1179,Christopher Zuniga,Operations,51779.87
1180,Joshua Williams,IT,96860.19
1181,Priscilla Stuart,Finance,39866.43
1182,Joshua Porter,IT,128981.55
1183,Rebecca Macias,HR,127746.24
1184,Sheila Garcia,Sales,33621.4
1185,Mia Solis,Operations,73411.26
1186,Karen Russell,Sales,136560.14
1187,Lisa Rogers,Finance,65021.1
1188,Melissa Arnold,IT,59208.61
1189,Dustin Lopez II,HR,39207.55
1190,Matthew Tran,Operations,102920.01
1191,Anthony Jones,Finance,128464.29
1192,Rebecca Castro,HR,50129.68
1193,Ronald Huber,Marketing,123348.04
1194,Karen Duncan,Marketing,82466.86
1195,Jesse Morales,Marketing,53372.25
1196,Victoria Parks,Marketing,148386.9
1197,John Hernandez,Marketing,136361.87
1198,Megan Brewer,Marketing,45039.19
1199,Dr. Rachel Collins,IT,128245.19
1200,Amanda Tran,Finance,67043.67
1201,Nathan Lopez,Finance,142457.12
1202,George Scott,Finance,41892.62
1203,Linda Mendez,Operations,141519.16
1204,Bethany Reynolds,Sales,146667.14
1205,Patricia Torres,Marketing,127639.46
1206,Sandra Mayo,IT,128649.24
1207,Eric Lopez,Marketing,61290.21
1208,James Ramirez,Operations,68893.57
1209,Kristina Mccarthy,HR,120388.92
1210,Teresa Arnold,HR,55821.9
1211,Donna Roach,HR,35448.4
1212,Jessica Martinez,Sales,32017.58
1213,Peter Castillo,Finance,97212.99
1214,Danny Mack PhD,Finance,142138.43
1215,Michael Weeks,Marketing,66462.37
1216,Ann Jones,Sales,67650.22
1217,Andrea Ramirez,IT,126182.05
1218,Jocelyn Russell,Operations,43171.48
1219,Kelsey Thompson,Marketing,96438.64
1220,Stephen Cannon,Marketing,91320.69
1221,Joshua Johnson,HR,143403.09
1222,Richard Hall,IT,50169.25
1223,Christian Flores,HR,88290.62
1224,Jennifer Leach,Operations,70067.73
1225,Shane Evans,IT,147045.67
1226,Scott Baldwin,Sales,80769.1
1227,Danielle Mathews,Operations,33502.21
1228,Brian Smith,Operations,95820.09
1229,Carmen Snow,Finance,47209.43
1230,Jeffrey Alvarado,Sales,98597.24
1231,Ruth Green,Finance,60489.45
1232,Jill Donovan,Marketing,95820.73
1233,Jennifer Brooks,HR,79983.02
1234,Kevin Valdez,HR,31705.97
1235,Sarah Miller,Marketing,51587.92
1236,Dennis Thomas,Marketing,89439.42
1237,Michael Hernandez,Sales,109451.69
1238,Andrea Smith,Finance,74081.24
1239,Daniel Hill,Marketing,141174.01
1240,David Alexander,Sales,136977.6
1241,James Peterson,Finance,132227.16
1242,Jeffrey Warren,Operations,149392.5
1243,Diana Bentley,HR,34484.81
1244,Jeffrey Jones,Operations,101489.87
1245,Margaret Newton,Marketing,94361.89
1246,Jennifer Parker,Marketing,63469.04
1247,Zoe Rasmussen,IT,80259.9
1248,Toni Torres,Sales,67057.53
1249,Steven Clarke,HR,61362.95
1250,Ryan Wood,Operations,40444.77
1251,Benjamin Reilly,Sales,126388.45
1252,Tara Edwards,IT,64896.34
1253,Nicholas Scott,IT,47761.26
1254,Laura Weaver,Operations,124765.65
1255,Melissa Smith,Sales,92628.22
1256,Vanessa Parker,Marketing,135439.19
1257,Anne Castaneda,Sales,58682.5
1258,Shaun Welch,Finance,127389.39
1259,Donna Johnson,Finance,135667.88
1260,Shannon Gordon,Finance,89786.48
1261,David Singh,IT,115669.27
1262,Walter Evans,Sales,90962.83
1263,Tammy Stevens,IT,83213.05
1264,Ryan Goodman,Operations,119119.49
1265,Jennifer Coleman,Marketing,105437.68
1266,William Rodriguez PhD,Marketing,85812.2
1267,Taylor Wallace,HR,69356.04
1268,Jordan French,HR,42612.17
1269,Denise Smith,Finance,121539.45
1270,Charles Carson,Operations,143277.16
1271,Victor Woods,Operations,53045.71
1272,Mary Johnson,Operations,45874.6
1273,Amanda Hatfield,Marketing,127295.01
1274,Laura Williams,HR,119176.19
1275,Sarah Tate,Finance,34244.21
1276,Theresa Evans,Finance,145759.95
1277,Martin Terrell,Operations,95013.85
1278,Miranda Smith,HR,132787.31
1279,Kelly Ruiz,IT,36173.66
1280,Derrick Ward,Finance,51653.65
1281,Larry Lawrence,Sales,39967.56
1282,Juan Brooks,HR,40731.28
1283,Dustin Lam,Operations,98486.48
1284,Nicholas Hunt,HR,64918.49
1285,Katherine Casey,Finance,137420.56
1286,Robert Brooks,Operations,43530.69
1287,Matthew Hart,Operations,126015.45
1288,Joseph Rodriguez,Marketing,131842.89
1289,Deanna Morgan,Marketing,95360.18
1290,Alicia Evans,Sales,145382.12
1291,Kayla Sampson,Sales,140822.85
1292,Jonathan Dennis,Marketing,65081.51
1293,Terry Powers,Sales,110745.62
1294,Stephanie Booth,Operations,82083.44
1295,Jason Bell,Marketing,33886.45
1296,Robert Thomas Jr.,HR,49481.44
1297,Terri Anderson,Sales,41052.21
1298,Benjamin Hernandez,Marketing,43989.66
1299,Anthony Torres,Marketing,44468.89
1300,Jennifer Parks,Marketing,111465.56
1301,Joshua Rose,Operations,32603.44
1302,Diana Shaw,Finance,148027.88
